initial_list_status	purpose	int_rate	installment	annual_inc	dti	verification_status	grade	revol_bal	inq_last_12m	delinq_2yrs	home_ownership	not_paid	log_inc	verified	grdCtoA
f	credit_card	11.99	664.2	192000	26.53	Not Verified	B	31241	0	2	MORTGAGE	1	12.16525065	0	1
w	debt_consolidation	9.44	896.14	120000	25.35	Not Verified	B	22527	0	0	MORTGAGE	0	11.69524702	0	1
f	debt_consolidation	9.93	547.99	72000	27.9	Not Verified	B	14130	7	0	RENT	1	11.1844214	0	1
w	debt_consolidation	13.59	1019.37	80000	15.08	Source Verified	C	31853	1	3	MORTGAGE	0	11.28978191	1	0
w	major_purchase	12.62	451.19	92300	19.47	Source Verified	C	2757	8	1	MORTGAGE	1	11.43279942	1	0
w	credit_card	13.59	553.35	70000	21.53	Verified	C	11071	9	2	MORTGAGE	1	11.15625052	1	0
w	debt_consolidation	21.45	132.68	24000	25.61	Not Verified	D	10745	0	0	RENT	0	10.08580911	0	0
w	debt_consolidation	12.62	670.23	160000	4.74	Verified	C	5221	4	2	RENT	1	11.98292909	1	0
w	debt_consolidation	7.97	607.87	92000	16.96	Source Verified	A	4831	2	0	MORTGAGE	0	11.42954386	1	1
w	small_business	13.59	237.86	50000	7.9	Not Verified	C	1900	1	1	RENT	0	10.81977828	0	0
w	debt_consolidation	15.05	357.25	41000	40.07	Not Verified	C	8590	4	1	OWN	0	10.62132735	0	0
f	debt_consolidation	13.59	135.92	30000	23.24	Source Verified	C	11341	3	0	OWN	1	10.30895266	1	0
w	debt_consolidation	11.99	1328.39	60000	29.27	Verified	B	17264	3	0	OWN	0	11.00209984	1	1
w	debt_consolidation	10.91	326.97	50000	13.03	Source Verified	B	508	1	0	MORTGAGE	1	10.81977828	1	1
w	debt_consolidation	7.35	558.68	54000	13.47	Source Verified	A	21590	1	0	MORTGAGE	1	10.89673933	1	1
w	credit_card	12.62	812.13	90000	23.05	Source Verified	C	29681	7	0	RENT	0	11.40756495	1	0
f	debt_consolidation	14.08	171.09	70000	8.26	Not Verified	C	1518	1	2	RENT	0	11.15625052	0	0
w	debt_consolidation	11.99	244.64	100000	5.78	Not Verified	B	7919	4	0	MORTGAGE	0	11.51292546	0	1
w	credit_card	13.59	203.88	60000	24.36	Verified	C	7597	5	0	RENT	1	11.00209984	1	0
w	credit_card	11.99	265.68	40000	13.86	Source Verified	B	5102	0	0	RENT	0	10.59663473	1	1
w	debt_consolidation	20	317.93	49000	32.33	Not Verified	D	10209	2	0	MORTGAGE	0	10.79957558	0	0
w	credit_card	12.62	676.78	130000	12.55	Source Verified	C	11924	3	0	MORTGAGE	1	11.77528973	1	0
f	debt_consolidation	16.02	738.51	140000	13.82	Source Verified	C	13550	0	0	RENT	1	11.8493977	1	0
w	debt_consolidation	12.62	542.89	140000	5.73	Not Verified	C	13530	1	2	MORTGAGE	1	11.8493977	0	0
f	debt_consolidation	23.88	195.85	23500	84.2	Verified	E	48051	2	0	RENT	0	10.0647557	1	0
w	debt_consolidation	19.03	660.09	300000	7.16	Not Verified	D	49469	0	0	RENT	0	12.61153775	0	0
w	debt_consolidation	7.97	420.51	33135	28.98	Verified	A	1346	2	0	MORTGAGE	0	10.4083454	1	1
w	debt_consolidation	7.97	250.59	42000	29	Not Verified	A	20135	2	0	MORTGAGE	0	10.6454249	0	1
w	debt_consolidation	9.93	657.6	250000	8.17	Source Verified	B	21509	1	0	MORTGAGE	1	12.4292162	1	1
w	debt_consolidation	19.03	660.09	45000	30.34	Source Verified	D	7968	2	0	OWN	1	10.71441777	1	0
w	small_business	7.35	993.2	200000	11.04	Not Verified	A	7002	1	0	RENT	1	12.20607265	0	1
w	credit_card	9.44	320.05	87000	9.27	Not Verified	B	12698	1	0	RENT	1	11.3736634	0	1
w	credit_card	6.72	147.6	140000	3	Not Verified	A	2887	0	0	RENT	0	11.8493977	0	1
w	debt_consolidation	7.35	273.13	70000	24.41	Not Verified	A	11567	1	0	RENT	0	11.15625052	0	1
w	debt_consolidation	18.06	691.59	82250	30.95	Verified	D	6489	0	0	MORTGAGE	1	11.31751867	1	0
w	debt_consolidation	23.88	803.56	52000	20.96	Verified	E	7310	0	1	RENT	1	10.858999	1	0
f	credit_card	7.35	155.19	65000	5.87	Source Verified	A	2323	2	0	MORTGAGE	0	11.08214255	1	1
w	debt_consolidation	10.91	326.97	48000	12.05	Not Verified	B	4244	1	0	MORTGAGE	1	10.77895629	0	1
w	debt_consolidation	20	264.94	31729	15.47	Source Verified	D	4221	1	0	OWN	1	10.36498637	1	0
w	debt_consolidation	9.44	144.03	67500	1.88	Not Verified	B	2088	0	0	MORTGAGE	0	11.11988288	0	1
f	debt_consolidation	10.42	486.98	68000	21.73	Not Verified	B	6096	1	0	RENT	0	11.12726298	0	1
w	credit_card	10.91	130.79	52000	23.08	Source Verified	B	5117	2	1	MORTGAGE	0	10.858999	1	1
w	debt_consolidation	7.97	250.59	60000	36.52	Source Verified	A	10322	4	0	MORTGAGE	1	11.00209984	1	1
w	debt_consolidation	19.03	792.1	60000	17.86	Source Verified	D	8021	0	1	RENT	1	11.00209984	1	0
w	credit_card	18.06	361.83	48000	38.25	Verified	D	33307	0	0	MORTGAGE	1	10.77895629	1	0
w	debt_consolidation	6.08	258.9	68000	3.31	Not Verified	A	6244	2	0	MORTGAGE	1	11.12726298	0	1
f	credit_card	11.99	53.14	50000	8.33	Verified	B	5673	2	0	MORTGAGE	0	10.81977828	1	1
w	debt_consolidation	12.62	177.61	19800	24.55	Not Verified	C	573	0	0	RENT	1	9.893437217	0	0
w	debt_consolidation	7.07	154.55	90000	6.64	Source Verified	A	3956	0	1	OWN	0	11.40756495	1	1
w	major_purchase	18.06	483.1	82400	14.01	Source Verified	D	8265	5	0	RENT	1	11.31934072	1	0
w	debt_consolidation	16.02	364.94	69000	34.42	Not Verified	C	16467	1	0	MORTGAGE	0	11.14186178	0	0
w	debt_consolidation	20	635.86	45000	26.51	Not Verified	D	8938	10	0	RENT	1	10.71441777	0	0
w	debt_consolidation	17.09	871.54	160000	12.22	Source Verified	D	21828	0	0	RENT	1	11.98292909	1	0
w	credit_card	7.35	155.19	56000	4.41	Not Verified	A	2734	1	0	MORTGAGE	0	10.93310697	0	1
w	small_business	21.45	431.19	37951	24.53	Verified	D	1700	6	0	RENT	0	10.54405113	1	0
f	debt_consolidation	24.85	277.77	24000	31.6	Verified	E	7607	2	0	RENT	1	10.08580911	1	0
w	debt_consolidation	26.3	903.55	67000	25.06	Not Verified	E	17026	4	0	MORTGAGE	1	11.1124479	0	0
f	debt_consolidation	23.88	317.28	51000	24.71	Not Verified	E	4742	4	0	RENT	1	10.83958091	0	0
w	credit_card	14.08	372.96	45000	34.01	Not Verified	C	13807	4	0	MORTGAGE	0	10.71441777	0	0
w	major_purchase	16.02	263.76	40000	17.82	Source Verified	C	497	1	0	RENT	0	10.59663473	1	0
w	debt_consolidation	14.08	675.99	156700	19.11	Source Verified	C	21936	3	0	MORTGAGE	0	11.96208843	1	0
w	credit_card	19.03	373.79	115000	34.94	Source Verified	D	62379	5	0	RENT	0	11.65268741	1	0
w	debt_consolidation	13.59	339.79	95000	10.46	Not Verified	C	5940	0	3	RENT	1	11.46163217	0	0
w	small_business	14.08	513.25	200000	9.68	Source Verified	C	36093	4	1	RENT	0	12.20607265	1	0
w	debt_consolidation	19.03	220.03	69666	7.77	Not Verified	D	752	4	0	RENT	1	11.15146767	0	0
w	credit_card	7.97	125.3	50000	9.22	Not Verified	A	16846	2	0	MORTGAGE	0	10.81977828	0	1
w	home_improvement	18.06	254.27	150000	18.49	Verified	D	51942	3	0	MORTGAGE	1	11.91839057	1	0
w	credit_card	17.09	249.89	56000	9.62	Verified	D	8722	0	0	MORTGAGE	1	10.93310697	1	0
f	debt_consolidation	10.42	389.58	140000	7.66	Not Verified	B	11211	1	0	OWN	0	11.8493977	0	1
f	debt_consolidation	19.03	1283.5	85000	22	Verified	D	16377	1	0	RENT	1	11.35040654	1	0
w	credit_card	12.62	417.35	87000	24.92	Source Verified	C	33666	1	0	MORTGAGE	1	11.3736634	1	0
w	credit_card	20	635.86	44000	25.48	Verified	D	6677	0	0	OWN	1	10.69194491	1	0
w	credit_card	15.05	86.73	32400	12.41	Verified	C	1080	4	0	RENT	0	10.3859137	1	0
w	debt_consolidation	7.97	313.23	66000	13.16	Not Verified	A	9576	2	1	MORTGAGE	1	11.09741002	0	1
f	debt_consolidation	9.93	644.69	55000	24.29	Verified	B	11633	1	1	RENT	0	10.91508846	1	1
f	debt_consolidation	24.85	1258.87	64901.04	47.3	Verified	E	31374	1	0	MORTGAGE	1	11.08061893	1	0
w	home_improvement	12.62	225.6	40000	17.16	Not Verified	C	2682	1	0	MORTGAGE	1	10.59663473	0	0
w	debt_consolidation	20	291.44	48400	14.53	Verified	D	8662	1	0	RENT	0	10.78725509	1	0
w	debt_consolidation	9.93	64.47	80000	5.73	Verified	B	213	1	1	OWN	1	11.28978191	1	1
w	debt_consolidation	9.44	314.59	90000	11.35	Not Verified	B	16267	3	0	OWN	1	11.40756495	0	1
w	debt_consolidation	24.85	877.91	120000	12.46	Verified	E	23193	9	0	MORTGAGE	0	11.69524702	1	0
w	debt_consolidation	15.05	571.59	40000	14.67	Not Verified	C	14732	0	0	OWN	1	10.59663473	0	0
f	debt_consolidation	18.06	542.74	75000	8.64	Source Verified	D	42	6	2	OWN	1	11.22524339	1	0
f	debt_consolidation	15.05	1387.6	189000	29.94	Verified	C	84987	5	0	MORTGAGE	1	12.14950229	1	0
w	credit_card	19.03	726.8	105000	16.14	Source Verified	D	26652	0	0	MORTGAGE	1	11.56171563	1	0
f	home_improvement	20	297.31	65000	24.35	Verified	D	327	17	0	MORTGAGE	1	11.08214255	1	0
f	credit_card	23.88	861.74	53320	12.99	Verified	E	4563	6	0	RENT	1	10.88406677	1	0
w	debt_consolidation	21.45	955.75	60000	21.46	Verified	D	6983	2	0	RENT	1	11.00209984	1	0
w	debt_consolidation	30.65	655.08	64000	30.85	Not Verified	F	12503	3	1	RENT	1	11.06663836	0	0
f	credit_card	13.59	489.3	40000	27.42	Not Verified	C	13251	3	0	RENT	1	10.59663473	0	0
w	debt_consolidation	7.21	371.68	75000	16.91	Not Verified	A	7030	0	0	OWN	0	11.22524339	0	1
f	debt_consolidation	10.91	326.97	98788	14.61	Source Verified	B	15678	1	0	MORTGAGE	0	11.50073142	1	1
f	debt_consolidation	17.09	149.93	135000	35.48	Not Verified	D	35421	0	0	MORTGAGE	0	11.81303006	0	0
w	debt_consolidation	19.03	700.85	100000	9.61	Verified	D	7307	2	0	MORTGAGE	1	11.51292546	1	0
f	debt_consolidation	21.45	587.56	105000	17.74	Not Verified	D	11786	3	0	MORTGAGE	1	11.56171563	0	0
f	debt_consolidation	14.08	222.41	60000	28.26	Source Verified	C	2282	7	0	MORTGAGE	0	11.00209984	1	0
f	credit_card	10.91	163.49	60000	28.86	Source Verified	B	9629	4	0	MORTGAGE	0	11.00209984	1	1
w	credit_card	13.59	254.85	40000	25.8	Verified	C	13300	1	0	MORTGAGE	0	10.59663473	1	0
w	debt_consolidation	10.42	506.45	60000	16.46	Not Verified	B	1286	3	0	MORTGAGE	0	11.00209984	0	1
f	credit_card	15.05	346.9	38000	21.76	Source Verified	C	7308	0	0	OWN	0	10.54534144	1	0
f	debt_consolidation	17.09	428.38	35000	16.08	Source Verified	D	1791	3	0	RENT	0	10.46310334	1	0
w	credit_card	7.97	798.73	45000	34.89	Source Verified	A	42338	0	0	MORTGAGE	1	10.71441777	1	1
w	credit_card	21.45	546.15	70000	11.71	Source Verified	D	37992	1	0	RENT	1	11.15625052	1	0
w	debt_consolidation	11.99	159.41	10776	23.83	Verified	B	6377	0	0	MORTGAGE	0	9.285076718	1	1
w	debt_consolidation	15.05	693.8	85000	13.3	Verified	C	5462	3	0	MORTGAGE	1	11.35040654	1	0
w	home_improvement	7.97	156.62	55000	11.85	Not Verified	A	7357	1	0	MORTGAGE	0	10.91508846	0	1
w	debt_consolidation	15.05	208.14	46000	22.44	Verified	C	8347	6	1	OWN	1	10.73639668	1	0
w	debt_consolidation	19.03	259.58	125000	26.49	Not Verified	D	19913	2	0	RENT	1	11.73606902	0	0
f	debt_consolidation	23.88	336.87	55000	8.42	Verified	E	4096	1	1	RENT	1	10.91508846	1	0
w	debt_consolidation	20	423.91	50000	18.29	Verified	D	13434	12	0	MORTGAGE	1	10.81977828	1	0
w	home_improvement	6.72	199.88	60000	16.27	Not Verified	A	2917	0	0	MORTGAGE	0	11.00209984	0	1
w	debt_consolidation	16.02	527.51	39000	33.29	Verified	C	16427	2	0	RENT	0	10.57131693	1	0
w	debt_consolidation	21.45	955.75	80000	16.2	Source Verified	D	31315	1	0	RENT	0	11.28978191	1	0
f	credit_card	17.09	149.93	20000	6.6	Source Verified	D	2229	0	1	RENT	0	9.903487553	1	0
f	credit_card	10.91	523.14	62000	19.74	Source Verified	B	16696	1	0	RENT	0	11.03488966	1	1
f	credit_card	14.08	821.2	135000	34.16	Verified	C	74529	1	0	MORTGAGE	1	11.81303006	1	0
f	debt_consolidation	9.44	320.05	17976	7.81	Not Verified	B	1438	1	1	OWN	1	9.796792814	0	1
w	debt_consolidation	20	371.64	65000	32.15	Not Verified	D	14006	6	0	MORTGAGE	0	11.08214255	0	0
w	credit_card	11.99	332.1	50000	12.48	Source Verified	B	5950	0	0	MORTGAGE	1	10.81977828	1	1
f	debt_consolidation	13.59	951.41	100666	17.7	Source Verified	C	10170	4	0	MORTGAGE	0	11.51956339	1	0
w	credit_card	15.05	381.06	215000	12.42	Source Verified	C	14766	3	2	MORTGAGE	1	12.27839331	1	0
w	home_improvement	12.62	902.37	57000	4.48	Verified	C	6471	3	1	MORTGAGE	0	10.95080655	1	0
w	debt_consolidation	21.45	254.93	80000	12.89	Source Verified	D	12966	1	2	MORTGAGE	1	11.28978191	1	0
w	debt_consolidation	25.82	358.01	38400	22.41	Source Verified	E	1974	2	0	RENT	1	10.55581274	1	0
w	debt_consolidation	9.44	195.23	70000	6.38	Source Verified	B	1746	4	0	RENT	0	11.15625052	1	1
w	debt_consolidation	15.05	277.52	70000	15.69	Not Verified	C	5059	6	0	RENT	0	11.15625052	0	0
w	debt_consolidation	15.05	346.9	95000	13.68	Verified	C	12568	6	0	OWN	0	11.46163217	1	0
w	debt_consolidation	21.45	655.38	100000	3.52	Not Verified	D	18	6	0	RENT	1	11.51292546	0	0
w	debt_consolidation	9.93	318.19	93000	15.17	Not Verified	B	5469	1	0	RENT	1	11.44035477	0	1
w	home_improvement	21.45	189.54	70000	26.54	Not Verified	D	15775	2	0	MORTGAGE	0	11.15625052	0	0
f	debt_consolidation	17.09	685.4	69000	11.77	Verified	D	7511	5	1	RENT	1	11.14186178	1	0
w	debt_consolidation	7.97	751.75	60000	12.94	Not Verified	A	14654	2	0	RENT	1	11.00209984	0	1
f	debt_consolidation	13.59	407.75	65000	17.49	Not Verified	C	22889	1	0	OWN	0	11.08214255	0	0
w	debt_consolidation	10.91	539.49	64000	18.29	Not Verified	B	8713	1	0	RENT	0	11.06663836	0	1
w	debt_consolidation	15.05	173.45	60000	34.48	Verified	C	16032	7	0	RENT	0	11.00209984	1	0
w	debt_consolidation	9.93	206.3	60000	15.66	Source Verified	B	3060	2	0	RENT	0	11.00209984	1	1
w	debt_consolidation	11.99	116.24	35000	18.43	Not Verified	B	802	2	0	RENT	1	10.46310334	0	1
w	credit_card	11.99	249.09	99000	26.68	Source Verified	B	15471	1	0	MORTGAGE	0	11.50287513	1	1
w	credit_card	10.42	257.46	85000	9.09	Verified	B	840	7	0	MORTGAGE	0	11.35040654	1	1
w	debt_consolidation	23.88	459.18	100000	15.53	Verified	E	5000	8	0	MORTGAGE	0	11.51292546	1	0
w	major_purchase	5.32	271.04	150000	5.27	Source Verified	A	7893	0	0	RENT	0	11.91839057	1	1
w	debt_consolidation	17.09	232.04	130000	31.18	Not Verified	D	101340	4	0	MORTGAGE	0	11.77528973	0	0
w	debt_consolidation	25.82	895.02	150000	8.7	Source Verified	E	25556	0	0	RENT	0	11.91839057	1	0
w	debt_consolidation	11.99	464.94	80000	7.23	Source Verified	B	1617	7	0	RENT	1	11.28978191	1	1
w	major_purchase	15.05	1144.77	210000	2.09	Source Verified	C	2191	5	0	RENT	0	12.25486281	1	0
w	debt_consolidation	7.35	181.57	64000	10.68	Not Verified	A	12311	5	0	MORTGAGE	0	11.06663836	0	1
w	debt_consolidation	7.35	186.23	80000	17.45	Not Verified	A	7902	2	0	RENT	1	11.28978191	0	1
w	debt_consolidation	14.08	273.74	42000	9.2	Source Verified	C	4835	3	0	OWN	0	10.6454249	1	0
f	credit_card	26.3	331.31	32000	29.71	Not Verified	E	8840	12	0	RENT	1	10.37349118	0	0
w	small_business	11.99	498.15	80000	17.24	Source Verified	B	7335	1	1	RENT	0	11.28978191	1	1
w	debt_consolidation	15.05	714.49	1200000	3.9	Verified	C	8463	1	0	RENT	0	13.99783211	1	0
w	debt_consolidation	17.09	1070.93	35000	0	Verified	D	0	3	0	RENT	1	10.46310334	1	0
w	debt_consolidation	9.44	192.03	88000	7.13	Verified	B	1123	0	1	RENT	1	11.38509209	1	1
w	debt_consolidation	15.05	156.11	25000	10.23	Verified	C	4169	0	1	MORTGAGE	1	10.1266311	1	0
w	home_improvement	7.07	140.64	49185	1.22	Verified	A	1258	0	0	MORTGAGE	1	10.80334398	1	1
w	credit_card	10.91	326.97	70000	8.11	Source Verified	B	11942	3	0	RENT	1	11.15625052	1	1
f	credit_card	7.97	156.62	44160	9.7	Source Verified	A	4811	3	0	MORTGAGE	0	10.69557468	1	1
f	credit_card	24.85	182.54	50000	14.83	Source Verified	E	3665	0	0	RENT	1	10.81977828	1	0
w	major_purchase	17.09	1249.42	79000	2.08	Not Verified	D	5807	3	1	MORTGAGE	1	11.27720313	0	0
w	debt_consolidation	7.35	620.75	90000	21.27	Not Verified	A	15762	0	0	MORTGAGE	1	11.40756495	0	1
f	credit_card	11.99	1162.34	157000	12.37	Source Verified	B	151710	2	0	MORTGAGE	1	11.96400108	1	1
w	debt_consolidation	17.09	399.82	90000	12.57	Verified	D	8197	2	2	MORTGAGE	1	11.40756495	1	0
w	home_improvement	9.44	314.59	42000	17.97	Not Verified	B	8247	0	0	OWN	0	10.6454249	0	1
w	home_improvement	6.72	184.5	70000	19.13	Not Verified	A	2282	0	0	MORTGAGE	0	11.15625052	0	1
w	home_improvement	13.59	271.84	90000	23.89	Not Verified	C	38857	3	1	MORTGAGE	0	11.40756495	0	0
f	major_purchase	19.03	440.06	125582	12.3	Verified	D	8328	8	0	RENT	1	11.74071421	1	0
w	debt_consolidation	19.03	550.07	29000	23.68	Source Verified	D	11137	2	0	RENT	1	10.27505111	1	0
w	debt_consolidation	10.91	39.24	16000	31.13	Not Verified	B	8714	1	0	RENT	0	9.680344001	0	1
w	debt_consolidation	5.32	903.45	165000	2.09	Source Verified	A	10102	0	0	MORTGAGE	1	12.01370075	1	1
w	debt_consolidation	19.03	597.02	86000	30.16	Verified	D	40998	9	0	MORTGAGE	0	11.36210258	1	0
f	debt_consolidation	23.88	188.02	94000	22.18	Not Verified	E	13052	2	0	RENT	1	11.45105006	0	0
w	debt_consolidation	10.91	312.25	68119	26.69	Not Verified	B	7428	1	0	MORTGAGE	0	11.12901145	0	1
w	debt_consolidation	11.99	338.74	88000	14.73	Not Verified	B	24406	0	1	RENT	0	11.38509209	0	1
w	debt_consolidation	15.05	520.35	55000	14.38	Source Verified	C	9892	0	2	MORTGAGE	0	10.91508846	1	0
w	debt_consolidation	13.59	713.56	150000	12.53	Not Verified	C	21755	2	0	RENT	1	11.91839057	0	0
w	debt_consolidation	20	529.88	100000	10.18	Source Verified	D	8853	8	0	MORTGAGE	1	11.51292546	1	0
w	debt_consolidation	23.88	688.77	85666	20.86	Source Verified	E	21022	3	0	MORTGAGE	1	11.35821129	1	0
w	debt_consolidation	13.59	594.63	55000	32.29	Verified	C	27718	1	0	MORTGAGE	0	10.91508846	1	0
w	credit_card	15.05	867.25	64000	20.96	Not Verified	C	28921	9	0	MORTGAGE	1	11.06663836	0	0
w	major_purchase	19.03	1173.48	100000	16.16	Source Verified	D	13288	9	1	RENT	1	11.51292546	1	0
w	debt_consolidation	13.59	849.48	240000	20.76	Source Verified	C	30715	7	0	MORTGAGE	0	12.3883942	1	0
f	credit_card	9.44	320.05	85000	22.15	Not Verified	B	10413	3	0	RENT	0	11.35040654	0	1
w	debt_consolidation	28.72	947.15	94500	14.6	Source Verified	F	15313	0	0	RENT	0	11.45635511	1	0
w	debt_consolidation	19.03	311.49	81400	8.06	Source Verified	D	6800	4	0	MORTGAGE	0	11.30713055	1	0
w	home_improvement	23.88	459.18	50000	29.52	Verified	E	8585	4	1	MORTGAGE	1	10.81977828	1	0
w	home_improvement	6.08	731	80000	14.97	Not Verified	A	26170	0	0	OWN	1	11.28978191	0	1
w	debt_consolidation	9.44	957.75	210000	28.37	Verified	B	28026	3	0	MORTGAGE	0	12.25486281	1	1
w	credit_card	13.59	1189.26	98400	10.07	Source Verified	C	15030	6	0	MORTGAGE	0	11.49679608	1	0
w	debt_consolidation	13.59	339.79	80000	12.59	Not Verified	C	5592	1	0	RENT	0	11.28978191	0	0
w	debt_consolidation	11.99	266.88	92560	7.1	Source Verified	B	850	1	0	MORTGAGE	0	11.43561236	1	1
w	debt_consolidation	7.07	92.73	30000	35.76	Not Verified	A	2463	1	0	MORTGAGE	0	10.30895266	0	1
w	debt_consolidation	15.05	346.9	60000	22.26	Not Verified	C	8109	0	0	MORTGAGE	1	11.00209984	0	0
w	debt_consolidation	19.03	308.04	60000	22.06	Not Verified	D	5500	1	0	RENT	0	11.00209984	0	0
f	debt_consolidation	13.59	407.75	59075	11.31	Not Verified	C	4549	11	2	RENT	0	10.9865631	0	0
f	debt_consolidation	17.09	674.69	42000	21.69	Not Verified	D	8774	1	0	RENT	0	10.6454249	0	0
w	home_improvement	14.08	328.48	55000	25.89	Not Verified	C	22052	0	0	RENT	0	10.91508846	0	0
w	debt_consolidation	10.42	486.98	70000	15.49	Verified	B	11713	2	0	MORTGAGE	1	11.15625052	1	1
w	debt_consolidation	7.97	187.94	110000	25.36	Not Verified	A	13445	2	1	OWN	1	11.60823564	0	1
w	credit_card	10.42	350.62	49500	19.03	Not Verified	B	12509	2	1	RENT	1	10.80972795	0	1
w	major_purchase	9.44	80.02	70000	18.09	Not Verified	B	174570	5	0	OWN	1	11.15625052	0	1
w	debt_consolidation	21.45	546.15	62000	33.47	Not Verified	D	38746	0	0	RENT	1	11.03488966	0	0
w	debt_consolidation	17.09	871.54	144000	16.25	Source Verified	D	36187	0	0	OWN	1	11.87756858	1	0
w	major_purchase	10.91	490.45	100000	9.98	Not Verified	B	12177	4	0	MORTGAGE	0	11.51292546	0	1
w	debt_consolidation	13.59	688.08	31600	90.09	Verified	C	39108	1	0	RENT	1	10.3609124	1	0
w	debt_consolidation	11.99	355.84	145000	7.84	Not Verified	B	4880	2	1	RENT	1	11.88448902	0	1
w	debt_consolidation	18.06	253.28	30000	25.24	Verified	D	7870	1	0	RENT	1	10.30895266	1	0
w	small_business	15.05	624.42	45000	17.63	Verified	C	2027	5	0	RENT	1	10.71441777	1	0
w	debt_consolidation	13.59	217.47	37000	15.08	Not Verified	C	3338	3	0	RENT	0	10.51867319	0	0
w	debt_consolidation	9.93	80.59	63000	24.99	Not Verified	B	9788	3	0	RENT	0	11.05089001	0	1
w	debt_consolidation	19.03	788.45	65000	34.19	Verified	D	6150	0	0	RENT	0	11.08214255	1	0
w	credit_card	10.42	311.67	26000	32.66	Verified	B	7723	2	0	RENT	0	10.16585182	1	1
f	debt_consolidation	13.59	271.84	58000	8.36	Source Verified	C	9293	0	2	OWN	1	10.96819829	1	0
w	debt_consolidation	20	662.35	70000	9.34	Verified	D	21096	2	0	RENT	1	11.15625052	1	0
w	debt_consolidation	20	520.3	40000	37.83	Not Verified	D	14728	1	0	RENT	0	10.59663473	0	0
w	credit_card	6.08	304.59	50000	20.02	Source Verified	A	4512	1	0	MORTGAGE	0	10.81977828	1	1
w	debt_consolidation	23.88	636.39	65000	32.92	Not Verified	E	12043	6	0	MORTGAGE	0	11.08214255	0	0
f	debt_consolidation	9.93	386.82	67000	22.84	Verified	B	52350	1	1	MORTGAGE	0	11.1124479	1	1
f	debt_consolidation	9.93	96.71	80000	1.19	Not Verified	B	3529	3	0	RENT	0	11.28978191	0	1
w	debt_consolidation	13.59	254.85	300000	14.17	Verified	C	70894	3	0	MORTGAGE	0	12.61153775	1	0
w	debt_consolidation	10.42	686.54	78000	21.65	Not Verified	B	14816	1	0	OWN	1	11.26446411	0	1
w	debt_consolidation	16.02	243.29	80000	18.15	Source Verified	C	19206	3	0	OWN	1	11.28978191	1	0
w	debt_consolidation	21.45	611.68	60000	10.92	Source Verified	D	4053	1	0	RENT	1	11.00209984	1	0
w	debt_consolidation	10.42	858.18	120000	13.94	Verified	B	17553	0	0	OWN	1	11.69524702	1	1
f	debt_consolidation	18.06	361.83	35000	17.52	Verified	D	8817	4	0	RENT	1	10.46310334	1	0
f	debt_consolidation	21.45	382.3	70000	10.94	Not Verified	D	13348	0	0	RENT	0	11.15625052	0	0
w	credit_card	12.62	335.12	62500	12.6	Not Verified	C	11423	3	0	OWN	0	11.04292184	0	0
w	credit_card	25.82	1044.19	100000	28.75	Verified	E	35931	3	0	OWN	1	11.51292546	1	0
w	home_improvement	12.62	884.7	186000	19.01	Not Verified	C	54349	5	0	OWN	1	12.13350195	0	0
f	credit_card	17.09	1053.08	67885	12.3	Not Verified	D	28957	1	1	RENT	1	11.12557038	0	0
w	debt_consolidation	9.93	225.65	52445	16.13	Source Verified	B	9076	0	0	MORTGAGE	0	10.86752028	1	1
w	debt_consolidation	10.91	1307.85	209000	3.88	Verified	B	4616	3	0	RENT	1	12.25008953	1	1
w	debt_consolidation	21.45	1326.73	96000	12.35	Verified	D	83183	2	2	OWN	1	11.47210347	1	0
f	debt_consolidation	10.91	392.36	94000	8.62	Not Verified	B	30032	0	0	RENT	1	11.45105006	0	1
w	debt_consolidation	12.62	288.76	40000	18.21	Verified	C	22902	2	0	OWN	1	10.59663473	1	0
w	home_improvement	13.59	407.75	100000	11.15	Source Verified	C	12252	3	1	MORTGAGE	0	11.51292546	1	0
w	debt_consolidation	9.93	848.51	180000	11.23	Not Verified	B	45626	2	0	RENT	0	12.10071213	0	1
w	debt_consolidation	15.05	832.56	77000	22.18	Verified	C	18656	1	0	MORTGAGE	0	11.2515607	1	0
w	debt_consolidation	9.93	257.88	50000	20.4	Not Verified	B	8997	1	0	MORTGAGE	0	10.81977828	0	1
f	credit_card	13.59	217.47	22000	22.2	Not Verified	C	3959	1	0	RENT	1	9.998797732	0	0
f	debt_consolidation	29.69	914.25	120000	10.14	Verified	F	11689	7	0	RENT	1	11.69524702	1	0
f	debt_consolidation	16.02	879.18	35000	10.91	Verified	C	10821	1	0	RENT	1	10.46310334	1	0
w	debt_consolidation	15.05	520.35	65000	11.91	Not Verified	C	14102	0	1	RENT	0	11.08214255	0	0
w	debt_consolidation	25.82	954.69	33000	34.25	Source Verified	E	7599	1	0	MORTGAGE	1	10.40426284	1	0
w	debt_consolidation	21.45	371.38	35000	13.72	Verified	D	9115	0	1	MORTGAGE	1	10.46310334	1	0
w	debt_consolidation	7.07	1038.55	103000	47.57	Verified	A	9381	1	0	MORTGAGE	1	11.54248427	1	1
w	home_improvement	14.08	855.42	74000	26.18	Verified	C	5501	16	0	MORTGAGE	1	11.21182037	1	0
f	credit_card	25.82	1406.82	68000	0.44	Verified	E	51	2	0	MORTGAGE	1	11.12726298	1	0
w	debt_consolidation	9.93	644.69	73000	20.91	Source Verified	B	20170	0	0	RENT	0	11.19821472	1	1
